player,date,time,id,item,itemID,itemString,response,votes,class,instance,boss,difficultyID,mapID,groupSize,gear1,gear2,responseID,isAwardReason,subType,equipLoc,note,owner
Zombiebite-BloodsailBuccaneers,5/29/20,20:45:50,1590817550-9,[Gutgore Ripper],17071,item:17071::::::::60,Mainspec,3,WARRIOR,Molten Core-40 Player,Garr,9,409,40,|cffa335ee|Hitem:18203::::::::60:::::::|h[Eskhandar's Right Claw]|h|r,|cffa335ee|Hitem:871::::::::60:::::::|h[Flurry Axe]|h|r,1,false,Daggers,One-Hand,,Garr
Zombiebite-BloodsailBuccaneers,6/05/20,19:44:28,1591418668-4,[Head of Onyxia],18422,item:18422::::::::60,Mainspec,1,WARRIOR,Kalimdor-,Onyxia,0,1,0,,,1,false,Quest,,,Onyxia
Zombiebite-BloodsailBuccaneers,6/05/20,21:00:54,1591423254-12,[Obsidian Edged Blade],18822,item:18822::::::::60,Offspec,4,WARRIOR,Molten Core-40 Player,Garr,9,409,40,|cffa335ee|Hitem:19865::::::::60:::::::|h[Warblade of the Hakkari]|h|r,|cffa335ee|Hitem:17071:803:::::::60:::::::|h[Gutgore Ripper]|h|r,2,false,Two-Handed Swords,Two-Hand,,Garr
Triisara-BloodsailBuccaneers,3/14/20,19:05:29,1584245129-8,[Dragonstalker's Bracers],16935,item:16935::::::::60,Mainspec/Need,4,HUNTER,Blackwing Lair-40 Player,Razorgore the Untamed,9,469,40,|cffa335ee|Hitem:16850:929:::::::60:::::::|h[Giantstalker's Bracers]|h|r,,1,false,Mail,Wrist,,Razorgore the Untamed
Triisara-BloodsailBuccaneers,3/21/20,18:04:54,1584846294-3,[Mature Black Dragon Sinew],18705,item:18705::::::::60,Pass,0,HUNTER,Onyxia's Lair-40 Player,Onyxia,9,249,40,,,PASS,false,Quest,,,Onyxia
Triisara-BloodsailBuccaneers,3/27/20,22:00:01,1585378801-17,[Cenarion Bracers],16830,item:16830::::::::60,Banking,0,HUNTER,Molten Core-40 Player,Sulfuron Harbinger,9,409,40,|cffa335ee|Hitem:16935::::::::60:::::::|h[Dragonstalker's Bracers]|h|r,,2,true,Leather,Wrist,,Clothie-BloodsailBuccaneers
Triisara-BloodsailBuccaneers,3/27/20,22:27:18,1585380438-24,[Arcanist Bindings],16799,item:16799::::::::60,Banking,0,HUNTER,Molten Core-40 Player,Majordomo Executus,9,409,40,|cffa335ee|Hitem:16935::::::::60:::::::|h[Dragonstalker's Bracers]|h|r,,2,true,Cloth,Wrist,,Majordomo Executus
Triisara-BloodsailBuccaneers,3/28/20,21:56:06,1585464966-11,[Dragonstalker's Greaves],16941,item:16941::::::::60,Mainspec,4,HUNTER,Blackwing Lair-40 Player,Broodlord Lashlayer,9,469,40,|cffa335ee|Hitem:16849:1887:::::::60:::::::|h[Giantstalker's Boots]|h|r,,1,false,Mail,Feet,,Broodlord Lashlayer
Triisara-BloodsailBuccaneers,4/04/20,21:35:41,1586068541-1,[Dragonstalker's Spaulders],16937,item:16937::::::::60,Mainspec,4,HUNTER,Blackwing Lair-40 Player,Chromaggus,9,469,40,|cffa335ee|Hitem:16848:2483:::::::60:::::::|h[Giantstalker's Epaulets]|h|r,,1,false,Mail,Shoulder,,Chromaggus
Triisara-BloodsailBuccaneers,4/18/20,18:48:53,1587268133-3,[Dragonstalker's Belt],16936,item:16936::::::::60,Mainspec,4,HUNTER,Blackwing Lair-40 Player,Vaelastrasz the Corrupt,9,469,40,|cffa335ee|Hitem:16851::::::::60:::::::|h[Giantstalker's Belt]|h|r,,1,false,Mail,Waist,,Vaelastrasz the Corrupt
Triisara-BloodsailBuccaneers,4/24/20,21:16:38,1587795398-21,[Brutality Blade],18832,item:18832::::::::60,Mainspec,4,HUNTER,Molten Core-40 Player,Garr,9,409,40,"|cffa335ee|Hitem:18715:2564:::::::60:::::::|h[Lok'delar, Stave of the Ancient Keepers]|h|r",,1,false,One-Handed Swords,One-Hand,,Garr
Triisara-BloodsailBuccaneers,4/25/20,21:20:34,1587882034-25,[Head of Nefarian],19002,item:19002::::::::60,Mainspec,1,HUNTER,Blackwing Lair-40 Player,Nefarian,9,469,40,,,1,false,Quest,,,Nefarian
Triisara-BloodsailBuccaneers,5/08/20,20:48:07,1589003287-13,[Schematic: Force Reactive Disk],18291,item:18291::::::::60,Mainspec,4,HUNTER,Molten Core-40 Player,Gehennas,9,409,40,,,1,false,Engineering,,,Gehennas
Triisara-BloodsailBuccaneers,5/08/20,22:38:01,1589009881-34,[Band of Accuria],17063,item:17063::::::::60,Mainspec,4,HUNTER,Molten Core-40 Player,Ragnaros,9,409,40,|cff0070dd|Hitem:13098::::::::60:::1::::|h[Painweaver Band]|h|r,|cff0070dd|Hitem:18500::::::::60:::1::::|h[Tarnished Elven Ring]|h|r,1,false,Miscellaneous,Finger,,Ragnaros
Triisara-BloodsailBuccaneers,5/22/20,21:12:12,1590214332-17,[Giantstalker's Gloves],16852,item:16852::::::::60,Mainspec,5,HUNTER,Molten Core-40 Player,Shazzrah,9,409,40,|cff0070dd|Hitem:15063:1887:::::::60:::::::|h[Devilsaur Gauntlets]|h|r,,1,false,Mail,Hands,,Shazzrah
Triisara-BloodsailBuccaneers,5/30/20,19:57:22,1590901042-14,[Dragonstalker's Gauntlets],16940,item:16940::::::::60,Mainspec,3,HUNTER,Blackwing Lair-40 Player,Flamegor,9,469,40,|cffa335ee|Hitem:16852:1887:::::::60:::::::|h[Giantstalker's Gloves]|h|r,,1,false,Mail,Hands,,Flamegor
Ragebul-BloodsailBuccaneers,3/13/20,21:15:37,1584166537-10,[Cenarion Helm],16834,item:16834::::::::60,Mainspec/Need,0,DRUID,Molten Core-40 Player,Garr,9,409,40,,,1,false,Leather,Head,,Garr
Ragebul-BloodsailBuccaneers,3/20/20,20:19:16,1584767956-0,[Cenarion Boots],16829,item:16829::::::::60,Offspec,5,DRUID,Molten Core-40 Player,Lucifron,9,409,40,|cff0070dd|Hitem:11822::::::::60:::1::::|h[Omnicast Boots]|h|r,,2,false,Leather,Feet,,Lucifron
Ragebul-BloodsailBuccaneers,3/20/20,20:27:57,1584768477-3,[Cenarion Leggings],16835,item:16835::::::::60,Offspec,4,DRUID,Molten Core-40 Player,Magmadar,9,409,40,|cff1eff00|Hitem:15095::::::::60:::::::|h[Runic Leather Pants]|h|r,,2,false,Leather,Legs,,Magmadar
Ragebul-BloodsailBuccaneers,3/20/20,21:10:42,1584771042-12,[Cenarion Spaulders],16836,item:16836::::::::60,Offspec,3,DRUID,Molten Core-40 Player,Baron Geddon,9,409,40,|cff0070dd|Hitem:15067::::::::60:::::::|h[Ironfeather Shoulders]|h|r,,2,false,Leather,Shoulder,,Baron Geddon
Ragebul-BloodsailBuccaneers,3/22/20,19:09:20,1584936560-1,[Ring of Blackrock],19397,item:19397::::::::60,Mainspec,5,DRUID,Blackwing Lair-40 Player,Firemaw,9,469,40,|cff0070dd|Hitem:5266::::::::60:::1::::|h[Eye of Adaegus]|h|r,|cff0070dd|Hitem:11934::::::867:1554822656:60:::1::::|h[Emperor's Seal of the Eagle]|h|r,1,false,Miscellaneous,Finger,,Firemaw
Ragebul-BloodsailBuccaneers,3/27/20,22:08:04,1585379284-20,[Staff of Dominance],18842,item:18842::::::::60,Mainspec,6,DRUID,Molten Core-40 Player,Golemagg the Incinerator,9,409,40,|cff0070dd|Hitem:20648::::::::60:::11::::|h[Cold Forged Hammer]|h|r,|cffa335ee|Hitem:19308::::::::60:::14::::|h[Tome of Arcane Domination]|h|r,1,false,Staves,Two-Hand,,Golemagg the Incinerator
Ragebul-BloodsailBuccaneers,3/29/20,18:40:41,1585539641-1,[Black Ash Robe],19399,item:19399::::::::60,Mainspec,4,DRUID,Blackwing Lair-40 Player,Firemaw,9,469,40,|cff0070dd|Hitem:15066::::::::60:::::::|h[Ironfeather Breastplate]|h|r,,1,false,Cloth,Chest,,Firemaw
Ragebul-BloodsailBuccaneers,4/03/20,21:45:32,1585982732-10,[Cenarion Gloves],16831,item:16831::::::::60,Offspec/Greed,3,DRUID,Molten Core-40 Player,Shazzrah,9,409,40,|cff0070dd|Hitem:13253::::::::60:::1::::|h[Hands of Power]|h|r,,2,false,Leather,Hands,,Shazzrah
Ragebul-BloodsailBuccaneers,4/04/20,18:29:34,1586057374-6,[Stormrage Bracers],16904,item:16904::::::::60,Offspec,5,DRUID,Blackwing Lair-40 Player,Razorgore the Untamed,9,469,40,|cffa335ee|Hitem:16830:2565:::::::60:::::::|h[Cenarion Bracers]|h|r,,2,false,Leather,Wrist,,Razorgore the Untamed
Ragebul-BloodsailBuccaneers,4/10/20,21:41:05,1586587265-20,[Manastorm Leggings],18872,item:18872::::::::60,Offspec,3,DRUID,Molten Core-40 Player,Sulfuron Harbinger,9,409,40,|cffa335ee|Hitem:16835::::::::60:::::::|h[Cenarion Leggings]|h|r,,2,false,Cloth,Legs,,Sulfuron Harbinger
Ragebul-BloodsailBuccaneers,4/11/20,20:15:09,1586668509-14,[Stormrage Handguards],16899,item:16899::::::::60,Offspec,5,DRUID,Blackwing Lair-40 Player,Ebonroc,9,469,40,|cff0070dd|Hitem:13253::::::::60:::1::::|h[Hands of Power]|h|r,,2,false,Leather,Hands,,Ebonroc
Ragebul-BloodsailBuccaneers,4/17/20,19:47:05,1587185225-0,[Onyxia Hide Backpack],17966,item:17966::::::::60,Mainspec,0,DRUID,Onyxia's Lair-40 Player,Onyxia,9,249,40,,,1,false,Bag,Bag,,Onyxia
Ragebul-BloodsailBuccaneers,4/18/20,20:57:46,1587275866-23,[Claw of Chromaggus],19347,item:19347::::::::60,Mainspec,6,DRUID,Blackwing Lair-40 Player,Chromaggus,9,469,40,|cffa335ee|Hitem:18842:2504:::::::60:::::::|h[Staff of Dominance]|h|r,,1,false,Daggers,One-Hand,,Chromaggus
Ragebul-BloodsailBuccaneers,5/02/20,20:40:45,1588484445-17,[Taut Dragonhide Gloves],19390,item:19390::::::::60,Offspec,5,DRUID,Blackwing Lair-40 Player,Chromaggus,9,469,40,|cff0070dd|Hitem:13253::::::::60:::1::::|h[Hands of Power]|h|r,,2,false,Leather,Hands,,Chromaggus
Ragebul-BloodsailBuccaneers,5/09/20,18:35:17,1589081717-5,[Rune of Metamorphosis],19340,item:19340::::::::60,Offspec,4,DRUID,Blackwing Lair-40 Player,Vaelastrasz the Corrupt,9,469,40,|cffa335ee|Hitem:17909::::::::60:::11::::|h[Frostwolf Insignia Rank 6]|h|r,|cff0070dd|Hitem:13968::::::::60:::11::::|h[Eye of the Beast]|h|r,2,false,Miscellaneous,Trinket,,Vaelastrasz the Corrupt
Ragebul-BloodsailBuccaneers,5/23/20,18:34:48,1590291288-4,[Stormrage Belt],16903,item:16903::::::::60,Offspec,3,DRUID,Blackwing Lair-40 Player,Vaelastrasz the Corrupt,9,469,40,|cff0070dd|Hitem:11662::::::::60:::1::::|h[Ban'thok Sash]|h|r,,2,false,Leather,Waist,,Vaelastrasz the Corrupt
Ragebul-BloodsailBuccaneers,5/23/20,20:22:13,1590297733-18,[Angelista's Grasp],19388,item:19388::::::::60,Mainspec,3,DRUID,Blackwing Lair-40 Player,Chromaggus,9,469,40,|cff0070dd|Hitem:11662::::::::60:::1::::|h[Ban'thok Sash]|h|r,,1,false,Cloth,Waist,,Chromaggus
Ragebul-BloodsailBuccaneers,6/06/20,19:07:31,1591502851-8,[Stormrage Boots],16898,item:16898::::::::60,Offspec,4,DRUID,Blackwing Lair-40 Player,Broodlord Lashlayer,9,469,40,|cff0070dd|Hitem:19684::::::::60:::::::|h[Bloodvine Boots]|h|r,,2,false,Leather,Feet,,Broodlord Lashlayer
Ragebul-BloodsailBuccaneers,6/13/20,21:26:01,1592115961-29,[Ancient Cornerstone Grimoire],17067,item:17067::::::::60,Offspec,3,DRUID,Kalimdor-,Onyxia,0,1,0,|cffa335ee|Hitem:19308::::::::60:::14::::|h[Tome of Arcane Domination]|h|r,,2,false,Miscellaneous,Held In Off-hand,,Onyxia
Tova-BloodsailBuccaneers,3/27/20,21:37:28,1585377448-13,[Boots of Prophecy],16811,item:16811::::::::60,Mainspec,4,PRIEST,Molten Core-40 Player,Shazzrah,9,409,40,|cff0070dd|Hitem:15802:851:::::::60:::::::|h[Mooncloth Boots]|h|r,,1,false,Cloth,Feet,,Shazzrah
Tova-BloodsailBuccaneers,3/27/20,22:37:40,1585381060-26,[Leggings of Transcendence],16922,item:16922::::::::60,Mainspec,5,PRIEST,Molten Core-40 Player,Ragnaros,9,409,40,|cffa335ee|Hitem:16814::::::::60:::::::|h[Pants of Prophecy]|h|r,,1,false,Cloth,Legs,,Ragnaros
Tova-BloodsailBuccaneers,3/29/20,18:40:34,1585539634-0,[Handguards of Transcendence],16920,item:16920::::::::60,Mainspec,4,PRIEST,Blackwing Lair-40 Player,Firemaw,9,469,40,|cff0070dd|Hitem:16692:904:::::::60:::1::::|h[Devout Gloves]|h|r,,1,false,Cloth,Hands,,Firemaw
Tova-BloodsailBuccaneers,4/03/20,19:49:09,1585975749-1,[Halo of Transcendence],16921,item:16921::::::::60,Mainspec,4,PRIEST,Onyxia's Lair-40 Player,Onyxia,9,249,40,|cffa335ee|Hitem:16813::::::::60:::::::|h[Circlet of Prophecy]|h|r,,1,false,Cloth,Head,,Onyxia
Tova-BloodsailBuccaneers,4/03/20,20:18:01,1585977481-6,[Girdle of Prophecy],16817,item:16817::::::::60,Mainspec,2,PRIEST,Molten Core-40 Player,Onyxia,9,409,40,|cff0070dd|Hitem:16696::::::::60:::1::::|h[Devout Belt]|h|r,,1,false,Cloth,Waist,,Onyxia
Tova-BloodsailBuccaneers,4/10/20,22:19:54,1586589594-30,[Band of Sulfuras],19138,item:19138::::::::60,Mainspec,4,PRIEST,Molten Core-40 Player,Ragnaros,9,409,40,|cff0070dd|Hitem:18398::::::::60:::11::::|h[Tidal Loop]|h|r,|cff0070dd|Hitem:18103::::::::60:::1::::|h[Band of Rumination]|h|r,1,false,Miscellaneous,Finger,,Ragnaros
Tova-BloodsailBuccaneers,4/11/20,19:28:34,1586665714-12,[Essence Gatherer],19435,item:19435::::::::60,Mainspec,5,PRIEST,Blackwing Lair-40 Player,Firemaw,9,469,40,|cff0070dd|Hitem:18483::::::::60:::1::::|h[Mana Channeling Wand]|h|r,,1,false,Wands,,,Firemaw
Tova-BloodsailBuccaneers,4/18/20,19:30:54,1587270654-7,[Boots of Transcendence],16919,item:16919::::::::60,Mainspec,4,PRIEST,Blackwing Lair-40 Player,Broodlord Lashlayer,9,469,40,|cffa335ee|Hitem:16811::::::::60:::::::|h[Boots of Prophecy]|h|r,,1,false,Cloth,Feet,,Broodlord Lashlayer
Tova-BloodsailBuccaneers,4/24/20,19:44:24,1587789864-3,[Mature Black Dragon Sinew],18705,item:18705::::::::60,Autopass,0,PRIEST,Onyxia's Lair-40 Player,Onyxia,9,249,40,,,AUTOPASS,false,Quest,,,Onyxia
Tova-BloodsailBuccaneers,4/24/20,21:33:05,1587796385-22,[Seal of the Archmagus],17110,item:17110::::::::60,Mainspec,5,PRIEST,Molten Core-40 Player,Baron Geddon,9,409,40,|cffa335ee|Hitem:19138::::::::60:::::::|h[Band of Sulfuras]|h|r,|cff0070dd|Hitem:18395::::::::60:::1::::|h[Emerald Flame Ring]|h|r,1,false,Miscellaneous,Finger,,Baron Geddon
Tova-BloodsailBuccaneers,5/01/20,19:45:46,1588394746-0,[Onyxia Hide Backpack],17966,item:17966::::::::60,Mainspec,0,PRIEST,Onyxia's Lair-40 Player,Onyxia,9,249,40,,,1,false,Bag,Bag,,Onyxia
Tova-BloodsailBuccaneers,5/16/20,21:04:31,1589695471-15,[Pauldrons of Transcendence],16924,item:16924::::::::60,Mainspec,5,PRIEST,Blackwing Lair-40 Player,Chromaggus,9,469,40,|cffa335ee|Hitem:16816:2483:::::::60:::::::|h[Mantle of Prophecy]|h|r,,1,false,Cloth,Shoulder,,Chromaggus
Tova-BloodsailBuccaneers,6/06/20,21:25:48,1591511148-21,[Robes of Transcendence],16923,item:16923::::::::60,Mainspec,4,PRIEST,Blackwing Lair-40 Player,Nefarian,9,469,40,|cffa335ee|Hitem:16815::::::::60:::::::|h[Robes of Prophecy]|h|r,,1,false,Cloth,Chest,,Nefarian
Ploog-BloodsailBuccaneers,3/13/20,23:01:24,1584172884-23,[Core Forged Greaves],18806,item:18806::::::::60,Mainspec/Need,0,WARRIOR,Molten Core-40 Player,Majordomo Executus,9,409,40,|cff0070dd|Hitem:14616::::::::60:::1::::|h[Bloodmail Boots]|h|r,,1,false,Plate,Feet,,Clothie-BloodsailBuccaneers
Ploog-BloodsailBuccaneers,3/14/20,18:28:16,1584242896-5,[Ring of Binding],18813,item:18813::::::::60,Mainspec/Need,0,WARRIOR,Onyxia's Lair-40 Player,Onyxia,9,249,40,|cffa335ee|Hitem:18879::::::::60:::::::|h[Heavy Dark Iron Ring]|h|r,|cff0070dd|Hitem:18500::::::::60:::1::::|h[Tarnished Elven Ring]|h|r,1,false,Miscellaneous,Finger,,Onyxia
Ploog-BloodsailBuccaneers,3/20/20,20:43:53,1584769433-7,[Sabatons of Might],16862,item:16862::::::::60,Minor Upgrade,4,WARRIOR,Molten Core-40 Player,Gehennas,9,409,40,|cffa335ee|Hitem:18806::::::::60:::::::|h[Core Forged Greaves]|h|r,,3,false,Plate,Feet,,Gehennas
Ploog-BloodsailBuccaneers,3/21/20,18:05:04,1584846304-4,[Head of Onyxia],18422,item:18422::::::::60,Mainspec,3,WARRIOR,Onyxia's Lair-40 Player,Onyxia,9,249,40,,,1,false,Quest,,,Onyxia
Ploog-BloodsailBuccaneers,3/21/20,20:25:33,1584854733-4,[Sabatons of Wrath],16965,item:16965::::::::60,Mainspec,6,WARRIOR,Blackwing Lair-40 Player,Broodlord Lashlayer,9,469,40,|cffa335ee|Hitem:16862::::::::60:::::::|h[Sabatons of Might]|h|r,,1,false,Plate,Feet,,Broodlord Lashlayer
Ploog-BloodsailBuccaneers,3/22/20,21:00:47,1584943247-5,[Styleen's Impeding Scarab],19431,item:19431::::::::60,Mainspec,5,WARRIOR,Blackwing Lair-40 Player,Flamegor,9,469,40,|cff1eff00|Hitem:17774::::::::60:::11::::|h[Mark of the Chosen]|h|r,|cff0070dd|Hitem:13965::::::::60:::11::::|h[Blackhand's Breadth]|h|r,1,false,Miscellaneous,Trinket,,Flamegor
Ploog-BloodsailBuccaneers,3/27/20,20:31:48,1585373508-4,[Striker's Mark],17069,item:17069::::::::60,Minor Upgrade,3,WARRIOR,Molten Core-40 Player,Magmadar,9,409,40,|cffa335ee|Hitem:17072::::::::60:::::::|h[Blastershot Launcher]|h|r,,3,false,Bows,Ranged,,Magmadar
Ploog-BloodsailBuccaneers,3/27/20,22:37:59,1585381079-28,[Band of Accuria],17063,item:17063::::::::60,Mainspec,6,WARRIOR,Molten Core-40 Player,Ragnaros,9,409,40,|cffa335ee|Hitem:18813::::::::60:::::::|h[Ring of Binding]|h|r,|cff0070dd|Hitem:18399::::::::60:::11::::|h[Ocean's Breeze]|h|r,1,false,Miscellaneous,Finger,,Ragnaros
Ploog-BloodsailBuccaneers,3/28/20,20:10:19,1585458619-8,[Waistband of Wrath],16960,item:16960::::::::60,Mainspec,4,WARRIOR,Blackwing Lair-40 Player,Vaelastrasz the Corrupt,9,469,40,|cffa335ee|Hitem:19137::::::::60:::::::|h[Onslaught Girdle]|h|r,,1,false,Plate,Waist,,Vaelastrasz the Corrupt
Ploog-BloodsailBuccaneers,3/29/20,19:32:29,1585542749-2,[Gauntlets of Wrath],16964,item:16964::::::::60,Mainspec,6,WARRIOR,Blackwing Lair-40 Player,Ebonroc,9,469,40,|cffa335ee|Hitem:16863:1887:::::::60:::::::|h[Gauntlets of Might]|h|r,,1,false,Plate,Hands,,Ebonroc
Ploog-BloodsailBuccaneers,4/04/20,21:36:02,1586068562-3,[Elementium Reinforced Bulwark],19349,item:19349::::::::60,Mainspec,6,WARRIOR,Blackwing Lair-40 Player,Chromaggus,9,469,40,|cffa335ee|Hitem:17066:929:::::::60:::::::|h[Drillborer Disk]|h|r,,1,false,Shields,Off Hand,,Chromaggus
Ploog-BloodsailBuccaneers,4/05/20,19:06:01,1586145961-0,[Breastplate of Wrath],16966,item:16966::::::::60,Mainspec,5,WARRIOR,Blackwing Lair-40 Player,Nefarian,9,469,40,|cffa335ee|Hitem:16865:928:::::::60:::::::|h[Breastplate of Might]|h|r,,1,false,Plate,Chest,,Nefarian
Ploog-BloodsailBuccaneers,4/11/20,21:45:56,1586673956-25,"[Crul'shorukh, Edge of Chaos]",19363,item:19363::::::::60,Mainspec,6,WARRIOR,Blackwing Lair-40 Player,Nefarian,9,469,40,|cffa335ee|Hitem:18348:1900:::::::60:::11::::|h[Quel'Serrar]|h|r,|cffa335ee|Hitem:19349::::::::60:::::::|h[Elementium Reinforced Bulwark]|h|r,1,false,One-Handed Axes,One-Hand,,Nefarian
Ploog-BloodsailBuccaneers,4/17/20,22:21:36,1587194496-37,[Fireguard Shoulders],19139,item:19139::::::::60,Mainspec,2,WARRIOR,Molten Core-40 Player,Majordomo Executus,9,409,40,|cffa335ee|Hitem:16868:2487:::::::60:::::::|h[Pauldrons of Might]|h|r,,1,false,Leather,Shoulder,,Majordomo Executus
Ploog-BloodsailBuccaneers,4/18/20,20:57:02,1587275822-20,[Pauldrons of Wrath],16961,item:16961::::::::60,Mainspec,6,WARRIOR,Blackwing Lair-40 Player,Chromaggus,9,469,40,|cffa335ee|Hitem:16868:2487:::::::60:::::::|h[Pauldrons of Might]|h|r,,1,false,Plate,Shoulder,,Chromaggus
Ploog-BloodsailBuccaneers,4/19/20,18:16:35,1587352595-3,[Mature Black Dragon Sinew],18705,item:18705::::::::60,Autopass,0,WARRIOR,Onyxia's Lair-40 Player,Onyxia,9,249,40,,,AUTOPASS,false,Quest,,,Onyxia
Ploog-BloodsailBuccaneers,4/25/20,20:32:14,1587879134-15,[Emberweave Leggings],19433,item:19433::::::::60,Mainspec,2,WARRIOR,Blackwing Lair-40 Player,Flamegor,9,469,40,|cffa335ee|Hitem:16962:1503:::::::60:::::::|h[Legplates of Wrath]|h|r,,1,false,Mail,Legs,,Flamegor
Ploog-BloodsailBuccaneers,4/25/20,21:19:25,1587881965-24,[Archimtiros' Ring of Reckoning],19376,item:19376::::::::60,Mainspec,5,WARRIOR,Blackwing Lair-40 Player,Nefarian,9,469,40,|cffa335ee|Hitem:17063::::::::60:::::::|h[Band of Accuria]|h|r,|cffa335ee|Hitem:18879::::::::60:::::::|h[Heavy Dark Iron Ring]|h|r,1,false,Miscellaneous,Finger,,Nefarian
Ploog-BloodsailBuccaneers,5/02/20,20:11:41,1588482701-12,[Drake Fang Talisman],19406,item:19406::::::::60,Mainspec,5,WARRIOR,Blackwing Lair-40 Player,Ebonroc,9,469,40,|cffa335ee|Hitem:19431::::::::60:::::::|h[Styleen's Impeding Scarab]|h|r,|cff1eff00|Hitem:17774::::::::60:::11::::|h[Mark of the Chosen]|h|r,1,false,Miscellaneous,Trinket,,Ebonroc
Ploog-BloodsailBuccaneers,5/16/20,21:04:56,1589695496-18,[Elementium Threaded Cloak],19386,item:19386::::::::60,Mainspec,6,WARRIOR,Blackwing Lair-40 Player,Chromaggus,9,469,40,|cff0070dd|Hitem:15138::::::::60:::::::|h[Onyxia Scale Cloak]|h|r,,1,false,Cloth,Back,,Chromaggus
Ploog-BloodsailBuccaneers,5/29/20,19:38:27,1590813507-3,[Onyxia Hide Backpack],17966,item:17966::::::::60,Mainspec,0,WARRIOR,Onyxia's Lair-40 Player,Onyxia,9,249,40,,,1,false,Bag,Bag,,Onyxia
àgnes-BloodsailBuccaneers,5/08/20,21:50:03,1589007003-25,[Felheart Robes],16809,item:16809::::::::60,Mainspec,6,WARLOCK,Molten Core-40 Player,Golemagg the Incinerator,9,409,40,|cffa335ee|Hitem:14153::::::::60:::::::|h[Robe of the Void]|h|r,,1,false,Cloth,Chest,,Golemagg the Incinerator
àgnes-BloodsailBuccaneers,5/08/20,22:09:22,1589008162-29,[Gloves of the Hypnotic Flame],18808,item:18808::::::::60,Mainspec,4,WARLOCK,Molten Core-40 Player,Majordomo Executus,9,409,40,|cff1eff00|Hitem:21318::::::::60:::11::::|h[Earth Warder's Gloves]|h|r,,1,false,Cloth,Hands,,Majordomo Executus
Dëz-BloodsailBuccaneers,5/08/20,21:15:28,1589004928-17,[Arcanist Mantle],16797,item:16797::::::::60,Mainspec,4,MAGE,Molten Core-40 Player,Baron Geddon,9,409,40,|cff0070dd|Hitem:16695::::::::60:::1::::|h[Devout Mantle]|h|r,,1,false,Cloth,Shoulder,,Baron Geddon
Dëz-BloodsailBuccaneers,5/22/20,20:53:08,1590213188-10,[Arcanist Crown],16795,item:16795::::::::60,Mainspec,4,MAGE,Molten Core-40 Player,Garr,9,409,40,|cff0070dd|Hitem:18727::::::::60:::1::::|h[Crimson Felt Hat]|h|r,,1,false,Cloth,Head,,Garr
Dëz-BloodsailBuccaneers,5/22/20,21:47:22,1590216442-25,[Gloves of the Hypnotic Flame],18808,item:18808::::::::60,Mainspec,5,MAGE,Molten Core-40 Player,Majordomo Executus,9,409,40,|cff0070dd|Hitem:16684::::::::60:::1::::|h[Magister's Gloves]|h|r,,1,false,Cloth,Hands,,Majordomo Executus
Dëz-BloodsailBuccaneers,5/29/20,20:18:29,1590815909-0,[Arcanist Boots],16800,item:16800::::::::60,Mainspec,0,MAGE,Molten Core-40 Player,Unknown,9,409,40,|cff0070dd|Hitem:18102::::::::60:::1::::|h[Dragonrider Boots]|h|r,,1,false,Cloth,Feet,,Dëz-BloodsailBuccaneers
Dëz-BloodsailBuccaneers,6/05/20,21:20:00,1591424400-15,[Arcanist Gloves],16801,item:16801::::::::60,Offspec,1,MAGE,Molten Core-40 Player,Shazzrah,9,409,40,|cffa335ee|Hitem:18808::::::::60:::::::|h[Gloves of the Hypnotic Flame]|h|r,,2,false,Cloth,Hands,,Shazzrah
Dëz-BloodsailBuccaneers,6/05/20,21:43:49,1591425829-22,[Arcanist Robes],16798,item:16798::::::::60,Mainspec,2,MAGE,Molten Core-40 Player,Golemagg the Incinerator,9,409,40,|cffa335ee|Hitem:14152:928:::::::60:::::::|h[Robe of the Archmage]|h|r,,1,false,Cloth,Chest,,Golemagg the Incinerator
Dëz-BloodsailBuccaneers,6/05/20,22:18:26,1591427906-30,[Band of Sulfuras],19138,item:19138::::::::60,Mainspec,4,MAGE,Molten Core-40 Player,Ragnaros,9,409,40,|cff0070dd|Hitem:18103::::::::60:::1::::|h[Band of Rumination]|h|r,|cff0070dd|Hitem:12926::::::854:2097767552:60:::1::::|h[Flaming Band of the Eagle]|h|r,1,false,Miscellaneous,Finger,,Ragnaros
Oprawindfury-BloodsailBuccaneers,3/27/20,22:21:49,1585380109-22,[Wild Growth Spaulders],18810,item:18810::::::::60,Mainspec,6,SHAMAN,Molten Core-40 Player,Majordomo Executus,9,409,40,|cffa335ee|Hitem:16844::::::::60:::::::|h[Earthfury Epaulets]|h|r,,1,false,Leather,Shoulder,,Majordomo Executus
Oprawindfury-BloodsailBuccaneers,3/28/20,19:13:59,1585455239-5,[Bracers of Ten Storms],16943,item:16943::::::::60,Mainspec,5,SHAMAN,Blackwing Lair-40 Player,Razorgore the Untamed,9,469,40,|cffa335ee|Hitem:16840::::::::60:::::::|h[Earthfury Bracers]|h|r,,1,false,Mail,Wrist,,Razorgore the Untamed
Eldelis-BloodsailBuccaneers,3/15/20,18:24:36,1584329076-5,[Head of Onyxia],18422,item:18422::::::::60,Mainspec/Need,0,ROGUE,Onyxia's Lair-40 Player,Onyxia,9,249,40,,,1,false,Quest,,,Onyxia
